20101215	3270.78	3282.77	3242.52	3247.64	72269785	104793178112.000
20101216	3246.01	3258.39	3224.12	3230.67	56799625	79262375936.000
20101217	3229.30	3232.84	3212.58	3225.66	44919147	65697259520.000
20101220	3239.02	3249.76	3118.00	3178.66	74759693	107521974272.000
20101221	3184.70	3251.55	3168.89	3249.51	79852420	112461676544.000
20101222	3253.82	3263.45	3201.67	3215.45	69936258	98309029888.000
20101223	3210.67	3237.64	3183.15	3188.61	61315847	84430479360.000
20101224	3170.64	3187.72	3139.45	3162.96	55137767	72989138944.000
20101227	3176.11	3219.66	3092.26	3099.71	70017107	99855474688.000
20101228	3084.82	3095.36	3041.33	3044.93	56325749	74843955200.000
20101229	3049.93	3062.56	3025.22	3061.83	45192775	60134776832.000
20101230	3063.05	3079.91	3027.90	3064.10	54281429	70284279808.000
20101231	3069.05	3129.45	3067.11	3128.26	62566078	90545897472.000
20110104	3155.56	3194.36	3143.60	3189.68	85410440	129159618560.000
20110105	3170.18	3193.78	3158.87	3175.66	79268810	116943216640.000
20110106	3177.83	3198.05	3152.57	3159.64	59681092	91568447488.000
20110107	3156.36	3209.90	3141.13	3166.62	84093233	113651253248.000
20110110	3162.08	3182.78	3102.43	3108.19	65494406	87992885248.000
20110111	3096.25	3131.29	3084.51	3124.92	56985917	74832445440.000
20110112	3135.18	3153.43	3099.41	3142.34	58498518	71551418368.000
20110113	3153.99	3157.04	3127.16	3141.28	51936988	66925785088.000
20110114	3129.67	3129.67	3083.51	3091.86	53351439	71012098048.000
20110117	3067.43	3078.88	2968.61	2974.35	66807562	85454118912.000
20110118	2965.42	2984.47	2947.60	2977.65	42964564	54652416000.000
20110119	2978.46	3045.60	2967.24	3044.85	56571942	72772222976.000
20110120	3037.86	3037.86	2944.50	2944.71	61046643	76440117248.000
20110121	2935.23	3030.26	2935.14	2983.46	73102966	85157789696.000
20110124	2986.09	2999.20	2943.92	2954.23	65472545	75805237248.000
20110125	2949.65	2960.59	2919.16	2938.65	48982689	57572818944.000
20110126	2939.77	2982.32	2939.36	2978.43	43374979	51746037760.000
20110127	2953.59	3037.16	2935.27	3026.47	82585919	96976027648.000
20110128	3020.12	3047.27	3011.38	3036.74	63013589	78241914880.000
20110131	3035.42	3076.55	3032.45	3076.51	67105914	83070312448.000
20110201	3083.49	3087.23	3062.83	3077.28	49862530	65832697856.000
20110209	3055.40	3087.55	3031.75	3040.95	60394145	78148354048.000
20110210	3034.08	3105.32	3024.35	3104.16	66603662	86967271424.000
20110211	3100.27	3133.50	3092.58	3120.96	75975553	99001499648.000
20110214	3123.25	3227.43	3123.25	3219.14	121302331	155829387264.000
20110215	3223.22	3259.64	3215.62	3217.67	109554438	147747225600.000
20110216	3211.14	3248.85	3195.47	3248.53	91334283	125549600768.000
20110217	3255.63	3265.26	3218.91	3245.91	88964695	127559671808.000
20110218	3240.05	3242.37	3203.12	3211.88	75378684	104743370752.000
20110221	3192.15	3258.28	3189.85	3257.91	79399776	108055879680.000
20110222	3267.61	3269.05	3161.83	3163.58	107863741	147588612096.000
20110223	3152.44	3182.19	3145.99	3174.74	71324854	97251426304.000
20110224	3170.24	3195.69	3157.97	3190.94	66486893	94908284928.000
20110225	3190.87	3213.79	3159.85	3197.62	61619275	88275902464.000
20110228	3200.68	3241.60	3178.83	3239.56	76630663	109249970176.000
20110301	3241.71	3273.51	3235.75	3254.89	88566954	124040757248.000
20110302	3237.12	3257.42	3202.83	3243.30	80910641	113592008704.000
20110303	3248.16	3271.64	3221.04	3221.72	101219997	131217801216.000
20110304	3223.51	3273.66	3217.48	3270.67	80013915	107401814016.000
20110307	3287.41	3337.47	3287.41	3334.51	118187197	170406772736.000
20110308	3335.71	3342.71	3311.72	3337.46	84878655	126306328576.000
20110309	3344.10	3355.49	3322.70	3338.86	78026361	113534091264.000
20110310	3330.44	3330.44	3279.33	3280.26	78212642	117952634880.000
20110311	3263.08	3290.70	3240.18	3247.38	67208335	100306075648.000
20110314	3238.91	3263.91	3230.11	3262.92	63689783	94134689792.000
20110315	3250.59	3250.59	3147.96	3203.96	96033979	129603313664.000
20110316	3204.92	3250.88	3202.93	3248.20	78859520	111826092032.000
20110317	3216.29	3240.38	3185.08	3197.10	85687114	117295726592.000
20110318	3228.92	3239.96	3205.14	3215.69	61340161	86845202432.000
20110321	3220.68	3236.28	3194.15	3207.11	59105037	84105740288.000
20110322	3217.80	3227.80	3175.93	3222.96	57248684	80009789440.000
20110323	3222.32	3267.00	3216.65	3264.93	72077585	98540421120.000
20110324	3269.57	3273.37	3250.02	3251.36	61304244	88058904576.000
20110325	3256.18	3304.26	3254.68	3294.48	86895979	122021363712.000
20110328	3307.41	3328.07	3286.86	3290.57	97684300	139030085632.000
20110329	3288.56	3309.20	3256.34	3257.98	105280164	132908072960.000
20110330	3256.72	3274.98	3233.11	3256.08	78336337	103271931904.000
20110331	3257.16	3264.96	3210.17	3223.29	64503880	86565371904.000
20110401	3227.56	3272.77	3220.91	3272.73	63094722	86711549952.000
20110406	3269.19	3315.30	3268.76	3311.07	105823674	143030091776.000
20110407	3313.47	3330.80	3302.82	3324.42	84681762	112678584320.000
20110408	3321.54	3353.89	3314.09	3353.36	73929210	107329314816.000
20110411	3363.37	3380.53	3331.17	3333.43	104420545	141974388736.000
20110412	3324.75	3350.16	3307.48	3326.77	101938506	122863558656.000
20110413	3311.32	3372.03	3296.51	3372.03	87036338	108305235968.000
20110414	3374.32	3378.70	3347.49	3353.56	88972241	107491229696.000
20110415	3345.13	3378.11	3323.56	3358.94	78514874	98934571008.000
20110418	3346.15	3372.90	3335.60	3359.44	86582624	107178229760.000
20110419	3334.91	3334.91	3290.74	3295.81	85106933	104368979968.000
20110420	3300.42	3311.73	3281.83	3295.76	72343318	93667139584.000
20110421	3312.27	3330.24	3301.94	3317.37	73240424	96739131392.000
20110422	3317.08	3325.46	3291.64	3299.94	67171455	83528335360.000
20110425	3292.48	3292.48	3247.69	3249.57	74421829	98455879680.000
20110426	3242.53	3257.80	3216.21	3230.96	59096417	76696854528.000
20110427	3242.62	3256.41	3189.04	3209.50	62443567	75111243776.000
20110428	3224.41	3237.19	3160.41	3161.78	65050235	79155830784.000
20110429	3161.16	3193.60	3147.14	3192.72	53683065	63455813632.000
20110503	3192.84	3212.05	3164.93	3211.13	54998910	64348987392.000
20110504	3192.84	3193.45	3120.96	3129.03	66716340	83567656960.000
20110505	3115.00	3136.90	3105.85	3126.12	52567747	63009374208.000
20110506	3093.81	3141.68	3083.91	3121.40	55352186	69747376128.000
20110509	3126.26	3149.94	3118.14	3129.76	46027404	57287413760.000
20110510	3135.15	3153.30	3121.75	3153.22	40932995	54931226624.000
20110511	3153.65	3164.65	3127.49	3145.08	47688533	59507720192.000
20110512	3123.16	3142.40	3101.14	3101.60	48799501	61703081984.000
20110513	3105.30	3128.44	3080.19	3128.09	46895951	57757204480.000
20110516	3120.44	3137.60	3098.78	3100.46	45194319	54238724096.000
20110517	3097.07	3136.23	3076.95	3116.03	51203731	65417945088.000
20110518	3109.29	3145.70	3106.55	3139.38	39641768	49757175808.000
20110519	3148.35	3154.94	3118.62	3120.64	43110782	52249677824.000
20110520	3120.58	3133.43	3113.27	3121.60	38468012	48967028736.000
20110523	3115.31	3115.31	3021.45	3022.98	55902472	66976428032.000
20110524	3013.72	3029.75	2999.89	3026.22	41608944	52971692032.000
20110525	3020.32	3030.99	2988.09	2990.34	39289704	48604397568.000
20110526	3011.47	3021.20	2977.60	2978.38	37003747	48346480640.000
20110527	2980.72	2996.60	2962.07	2963.31	42770905	52019994624.000
20110530	2956.57	2982.58	2942.36	2954.51	34671160	42960261120.000
20110531	2958.61	3001.73	2946.15	3001.56	39689399	50553384960.000
20110601	2996.08	3006.56	2985.71	3004.17	38419327	49060077568.000
20110602	2970.63	2984.49	2923.02	2955.71	52617867	61748346880.000
20110603	2951.58	2993.90	2951.20	2986.35	39076164	49273757696.000
20110607	2977.68	3006.57	2974.36	3004.26	36852332	49859133440.000
20110608	3003.58	3012.81	2965.92	3008.65	42908758	51123187712.000
20110609	3000.40	3004.06	2951.89	2951.89	47496636	55381278720.000
20110610	2947.93	2964.08	2925.87	2961.93	42201882	50942992384.000
20110613	2940.39	2957.52	2921.75	2950.35	38351668	46991282176.000
20110614	2947.66	3000.53	2943.53	2993.56	55982815	66158911488.000
20110615	2984.96	2999.15	2963.11	2963.12	44390852	54467702784.000
20110616	2939.68	2946.81	2915.40	2917.58	41135482	47067185152.000
20110617	2916.41	2934.06	2891.01	2892.16	41176530	51647156224.000
20110620	2888.94	2896.08	2862.41	2874.90	37991982	45416697856.000
20110621	2883.35	2909.57	2877.05	2909.07	42038923	50160676864.000
20110622	2913.67	2921.03	2894.18	2908.58	37318802	43263823872.000
20110623	2899.01	2966.54	2888.68	2957.63	45941117	55276888064.000
20110624	2946.61	3047.94	2944.05	3027.47	85459240	104972926976.000
20110627	3028.50	3056.02	3019.24	3036.49	65615771	79044149248.000
20110628	3040.18	3046.80	3014.00	3041.73	55766254	70333382656.000
20110629	3039.05	3043.81	2999.95	3000.17	53476848	61717622784.000
20110630	3003.23	3058.63	3003.23	3044.09	62502549	73891667968.000
20110701	3052.12	3071.21	3034.07	3049.75	56766653	72614641664.000
20110704	3064.94	3124.58	3064.94	3121.98	80464031	102679822336.000
20110705	3122.90	3128.53	3105.09	3122.50	67763335	81999831040.000
20110706	3116.12	3116.12	3084.83	3113.71	61555807	76557000704.000
20110707	3123.29	3140.10	3101.10	3101.68	71810360	92120547328.000
20110708	3105.49	3124.39	3093.37	3109.18	51282593	65155543040.000
20110711	3097.87	3121.00	3086.26	3113.21	47920660	62237249536.000
20110712	3089.14	3090.10	3054.80	3056.91	57107984	71222640640.000
20110713	3060.42	3108.50	3060.42	3106.25	54114367	68294832128.000
20110714	3112.59	3126.15	3092.47	3115.75	60314935	79948505088.000
20110715	3105.50	3130.77	3097.34	3128.89	61550322	79424847872.000
20110718	3131.80	3137.92	3113.67	3122.60	60691311	78225031168.000
20110719	3108.47	3109.92	3088.38	3095.13	53388709	68506066944.000
20110720	3113.71	3119.54	3071.85	3091.57	44118331	56930992128.000
20110721	3092.27	3099.28	3058.25	3059.14	44084691	57942638592.000
20110722	3066.19	3083.19	3059.60	3067.99	37257255	49618948096.000
20110725	3050.90	3050.90	2958.88	2968.29	67180996	77513629696.000
20110726	2965.72	2980.86	2957.61	2977.77	43515457	49560682496.000
20110727	2961.58	3002.69	2951.52	3000.05	48385612	58746220544.000
20110728	2973.64	2984.38	2956.71	2981.00	48138984	60678598656.000
20110729	2981.02	2995.97	2948.08	2972.08	46298253	54358237184.000
20110801	2969.11	2991.05	2958.83	2977.72	33886949	41203122176.000
20110802	2958.85	2958.85	2919.01	2956.38	38978357	48435294208.000
20110803	2930.19	2969.13	2927.10	2954.87	38668362	49593982976.000
20110804	2962.91	2983.01	2951.84	2960.31	32985719	41335656448.000
20110805	2881.74	2916.41	2868.16	2897.42	49316854	60240015360.000
20110808	2864.51	2888.77	2747.97	2793.90	71517766	83694788608.000
20110809	2720.95	2812.77	2697.06	2798.19	69842676	79653281792.000
20110810	2845.35	2858.55	2820.12	2824.12	58659312	68580540416.000
20110811	2779.72	2867.31	2777.76	2866.92	58997689	69223948288.000
20110812	2881.55	2894.22	2868.87	2875.36	57197406	63487643648.000
20110815	2883.17	2917.88	2870.19	2917.88	59875476	61102227456.000
20110816	2920.83	2932.14	2888.33	2897.58	50962681	57496629248.000
20110817	2893.85	2910.83	2881.63	2886.01	39178179	41891852288.000
20110818	2887.10	2890.00	2832.27	2834.25	40768883	45784424448.000
20110819	2789.35	2814.10	2782.56	2807.66	43259650	48442961920.000
20110822	2809.33	2829.69	2768.42	2777.79	34209685	40136540160.000
20110823	2788.70	2821.00	2777.29	2821.00	32620514	36441993216.000
20110824	2834.58	2845.47	2804.82	2810.02	35301565	41939779584.000
20110825	2818.70	2904.44	2815.91	2903.84	72216845	75745959936.000
20110826	2889.38	2907.40	2876.83	2901.22	45604102	51759427584.000
20110829	2875.78	2875.78	2847.48	2852.81	44267850	49892655104.000
20110830	2875.14	2901.73	2838.33	2841.74	43137872	48565788672.000
20110831	2843.99	2855.30	2823.77	2846.78	32107899	37624545280.000
20110901	2852.39	2869.25	2825.96	2834.53	30118702	35143729152.000
20110902	2828.84	2836.62	2790.77	2803.85	29317116	31960598528.000
20110905	2780.83	2780.83	2743.38	2743.82	32005660	36040310784.000
20110906	2727.75	2745.36	2711.07	2723.30	29713982	33746804736.000
20110907	2738.79	2779.21	2730.05	2779.09	33265381	37096660992.000
20110908	2788.83	2789.11	2755.80	2756.10	26838735	31209441280.000
20110909	2770.15	2796.35	2739.62	2751.09	27073503	30348130304.000
20110913	2712.44	2726.19	2698.66	2720.28	26713764	30034339840.000
20110914	2729.26	2736.91	2677.13	2733.11	30424780	32858417152.000
20110915	2734.55	2754.19	2728.91	2729.05	31171925	32507109376.000
20110916	2744.22	2755.89	2729.00	2733.99	27555932	29743912960.000
20110919	2718.32	2718.32	2678.79	2679.27	29090941	29731416064.000
20110920	2675.04	2702.28	2664.10	2689.84	25598681	27274346496.000
20110921	2691.70	2778.35	2677.35	2771.01	56194171	59146485760.000
20110922	2745.15	2754.92	2684.94	2685.69	47102660	47793332224.000
20110923	2644.29	2681.23	2631.43	2669.48	42592224	45934333952.000
20110926	2645.25	2679.56	2603.11	2610.92	39175124	40495022080.000
20110927	2634.93	2652.56	2613.42	2637.88	35021974	37301309440.000
20110928	2654.83	2660.10	2602.63	2610.59	34169555	36195917824.000
20110929	2593.56	2615.14	2577.29	2588.19	37093593	37708582912.000
20110930	2595.58	2607.57	2572.19	2581.35	32050822	32376678400.000
20111010	2588.35	2595.32	2552.28	2557.08	28325122	28149901312.000
20111011	2625.16	2635.69	2526.65	2551.99	45029848	47409893376.000
20111012	2537.40	2647.01	2523.34	2644.76	65945680	62822830080.000
20111013	2636.86	2672.91	2629.41	2662.60	60426201	56631042048.000
20111014	2655.36	2665.44	2629.88	2653.78	38336948	37326708736.000
20111017	2658.95	2687.10	2653.38	2666.95	36158315	38101618688.000
20111018	2646.84	2651.73	2589.21	2592.21	39373448	39453302784.000
20111019	2599.92	2617.41	2580.66	2583.08	31116166	32114966528.000
20111020	2566.60	2570.10	2500.49	2520.53	39842462	39409598464.000
20111021	2522.26	2538.12	2504.69	2507.88	29843503	29090707456.000
20111024	2517.06	2581.13	2501.96	2576.67	46345801	44056731648.000
20111025	2572.71	2633.97	2560.05	2625.43	57967375	57533460480.000
20111026	2613.27	2679.66	2611.01	2651.65	73098240	69534359552.000
20111027	2658.43	2672.84	2647.30	2657.48	48820391	47403220992.000
20111028	2694.54	2729.14	2689.38	2709.02	71643105	72908423168.000
20111031	2704.53	2709.32	2680.99	2695.31	50407112	52522500096.000
20111101	2672.51	2726.09	2669.05	2697.53	55206651	56067604480.000
20111102	2658.55	2742.94	2653.72	2742.39	64361584	65327476736.000
20111103	2752.63	2781.04	2743.20	2744.30	84820760	90502553600.000
20111104	2770.57	2781.99	2748.98	2763.75	61958218	63500869632.000
20111107	2750.99	2769.30	2733.17	2736.25	45375056	47761936384.000
20111108	2745.06	2756.09	2723.69	2727.71	47884252	47864913920.000
20111109	2739.15	2755.81	2710.05	2751.65	46877960	48484229120.000
20111110	2720.84	2729.57	2698.31	2699.59	51173702	51793948672.000
20111111	2705.24	2713.91	2685.10	2695.00	36636696	38724218880.000
20111114	2717.54	2751.88	2714.86	2750.20	46390943	51333488640.000
20111115	2746.77	2754.00	2732.91	2744.68	41759864	46980739072.000
20111116	2745.86	2746.29	2659.15	2670.12	55949239	57844199424.000
20111117	2671.95	2687.83	2660.65	2662.02	35247652	37762637824.000
20111118	2643.67	2646.21	2601.18	2606.50	42414718	44949475328.000
20111121	2608.56	2613.26	2587.74	2609.69	27971896	31175407616.000
20111122	2592.23	2611.15	2580.78	2609.48	29069078	31886735360.000
20111123	2613.29	2617.09	2578.16	2584.01	28531412	30958563328.000
20111124	2565.69	2604.24	2557.70	2588.92	30319601	31894726656.000
20111125	2585.14	2598.39	2563.65	2569.97	23913766	27509358592.000
20111128	2578.34	2589.35	2562.49	2573.32	25666936	29179539456.000
20111129	2595.09	2609.19	2580.29	2608.57	30025878	34962427904.000
20111130	2600.10	2601.90	2507.18	2521.52	42352645	42454204416.000
20111201	2596.15	2630.66	2577.72	2583.61	63520252	66146807808.000
20111202	2570.56	2575.69	2543.53	2557.31	32183703	33168418816.000
20111205	2561.20	2561.20	2517.18	2521.39	32063388	32749926400.000
20111206	2515.04	2525.67	2499.57	2516.34	26297581	26310940672.000
20111207	2517.34	2534.53	2509.78	2528.23	23261839	23433730048.000
20111208	2525.04	2549.10	2494.69	2525.00	27777744	27843684352.000
20111209	2506.62	2525.16	2496.97	2503.46	24029059	25477242880.000
20111212	2497.92	2502.05	2476.12	2477.69	21901249	21200443392.000
20111213	2467.02	2472.66	2418.67	2421.93	35717534	33269153792.000
20111214	2415.94	2433.55	2392.30	2397.48	25320109	23753607168.000
20111215	2382.44	2384.47	2340.45	2340.79	36750834	33900402688.000
20111216	2339.98	2390.38	2332.14	2390.13	36302339	33652058112.000
20111219	2370.42	2387.89	2321.66	2384.41	37909752	33711370240.000
20111220	2376.71	2412.57	2373.86	2377.07	32402327	29967659008.000
20111221	2397.27	2404.77	2337.69	2339.11	31209525	30917838848.000
20111222	2325.27	2358.47	2294.61	2341.33	36683858	31845455872.000
20111223	2337.38	2382.71	2331.96	2359.16	33161904	29910296576.000
20111226	2345.55	2369.82	2334.79	2335.70	28224087	25033052160.000
20111227	2332.83	2346.38	2302.41	2305.03	29277314	26777020416.000
20111228	2295.87	2309.65	2267.11	2307.93	32882020	28839274496.000
20111229	2297.29	2323.49	2293.87	2311.36	30887700	26868224000.000
20111230	2318.67	2349.03	2318.67	2345.74	35865243	32362649600.000
20120104	2361.50	2365.99	2298.30	2298.75	34344567	32572551168.000
20120105	2290.78	2316.66	2272.15	2276.39	43016480	37635272704.000
20120106	2274.35	2291.89	2254.57	2290.60	35198992	31079362560.000
20120109	2291.18	2368.89	2271.72	2368.57	54727341	51478126592.000
20120110	2365.77	2449.96	2361.28	2447.35	81154989	75249156096.000
20120111	2444.76	2453.15	2423.32	2435.61	58705674	57587220480.000
20120112	2426.82	2464.38	2423.32	2435.22	47121275	47877406720.000
20120113	2438.41	2445.79	2374.54	2394.33	45513997	47228338176.000
20120116	2376.95	2394.50	2345.63	2345.65	30527145	34410385408.000
20120117	2347.57	2462.43	2329.25	2460.60	64205648	64324132864.000
20120118	2464.92	2485.50	2414.53	2422.19	63892358	67058839552.000
20120119	2423.86	2480.21	2414.99	2468.35	55615726	56377655296.000
20120120	2476.73	2510.34	2462.59	2504.09	54529783	57474473984.000
20120130	2508.88	2508.88	2460.40	2460.72	43517148	44770885632.000
